time0,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7
16:21:13.389304,0.06318088583844372,0.5111116021198556,0.8283518341021567,0.06160075846262203,0.06983490892608568,0.14435858108381094,0.5277852302502024,0.4429320273358198
16:21:13.391299,0.6600033759317631,0.2943326663694076,0.9556045961672539,0.2741983664913056,0.528622260373452,0.8943761583679984,0.17328212189844894,0.4062506520386071
16:21:13.393294,0.423118434269922,0.6423487373370519,0.715771635105014,0.05204388119815084,0.7830265993533344,0.13016200589816607,0.6295852310314383,0.7791823570311932
16:21:13.396286,0.28273168582818464,0.8592407253504952,0.8719029036030476,0.7875754467202646,0.8379850252280182,0.38007781435753096,0.18282503819948848,0.39212590334349595
16:21:13.399278,0.847688512480944,0.907662212816139,0.7544440503648506,0.7732795057249549,0.24740646131241117,0.6706979082263237,0.5448119818432159,0.034496919905074086
16:21:13.401273,0.11406186227654114,0.13523951837951265,0.29242532946084643,0.4479586354293874,0.12702469959805074,0.11061968569248593,0.36110059035187014,0.05385044040579212
16:21:13.404264,0.27070944759898763,0.15447914474256552,0.007420312384235017,0.1906032213467217,0.26063101550731627,0.12809959768812018,0.8009553615706146,0.11359139740571456
16:21:13.406259,0.3678475874560351,0.6042726964924104,0.43107622846626137,0.8319758177654504,0.687593683523754,0.005156604497710604,0.26250340734058686,0.38979125282303995
16:21:13.408253,0.5211898896628328,0.7675617929898956,0.6483401811708523,0.5567080242405379,0.29889817275023056,0.41815421311639767,0.5708498131566186,0.5067413145743943
16:21:13.411245,0.33995042797492825,0.6890332612232233,0.5437722231253778,0.015000704300566547,0.7138155848154554,0.27890339796855546,0.843641147174634,0.4924716755190136
16:21:13.413240,0.6547174726313594,0.3720680691940862,0.6658002538898998,0.7451985419074458,0.29704651562402495,0.6766967403741222,0.9659427489241956,0.24551851372067934
16:21:13.415235,0.21130595397214047,0.5465129993977471,0.05907235892735274,0.7656339093079284,0.41823505003651007,0.8388755288100859,0.8788996666843749,0.25881010096394974
16:21:13.417229,0.4096607998717736,0.6839894456060281,0.6969016263999208,0.08049971695106106,0.8829999208882608,0.045420325287780616,0.42982144155687596,0.6570239361992856
16:21:13.420221,0.6876205927207373,0.8719980428849121,0.7781792868177888,0.9474535169963999,0.2990607085150133,0.45174475096041355,0.5844501109645048,0.48041233532741034
16:21:13.423213,0.40123204351359876,0.8028415216954999,0.9013167046893549,0.8083432423109312,0.6178147249199665,0.0711889647715035,0.640856093206854,0.5017739958620181
16:21:13.425208,0.9999679357660494,0.8877285069965959,0.5842673184946916,0.9627711498297628,0.1245548645862532,0.13189783287737278,0.24566932127979757,0.020372031028417115
16:21:13.427203,0.5995346546057031,0.6268765787385479,0.29920010018775867,0.7652221641119178,0.704804750470014,0.9599681314615891,0.04692299656874077,0.9585206713930786
16:21:13.430226,0.16847815122591003,0.4992708775502438,0.20600718288162412,0.5481177251559093,0.4860251522113115,0.9168380466570879,0.06133892428930976,0.6408830467033093
16:21:13.433186,0.972362739933401,0.5889782478016684,0.2587950558626456,0.2436145411430437,0.011231539931644496,0.34872394174344257,0.38666675564629327,0.027392791330080102
16:21:13.435182,0.32519951306872263,0.3081325148877634,0.4582592249683559,0.6763426813164981,0.1045942119564176,0.3985579741595686,0.6928731558823082,0.12474827076247308
16:21:13.438174,0.3043580781933535,0.002048870253370305,0.025155165555815096,0.32890508883318736,0.47778105885749544,0.23377116717818225,0.4986558767809963,0.5330130386285633
16:21:13.440168,0.09211668442192444,0.09706581488129495,0.3368920471386082,0.5364041179361541,0.7910661994418228,0.12434230305087923,0.548290643903096,0.3299927860095563
16:21:13.443160,0.44232767222669056,0.9508922552288273,0.38398301982736405,0.08456847570377746,0.18683544061603274,0.8837992405237456,0.39075969126138044,0.17377697199355624
16:21:13.446152,0.6523647623098463,0.111558170260884,0.3762425335581814,0.5259461720631445,0.15801045047697915,0.2058703642586417,0.7764345681342971,0.17328504600090489
16:21:13.449145,0.19644163228827494,0.13823546301057643,0.2178260062902191,0.7261969200548682,0.7826516416619738,0.3634420913494717,0.9137959280738928,0.4733954447194251
16:21:13.451139,0.9708686133857971,0.2503080002562942,0.29228925030961317,0.8590904928162311,0.7043128843552922,0.4848600235793503,0.8415086503913939,0.444206288012888
16:21:13.454131,0.7398100994265427,0.0522763053530475,0.8979251264348133,0.44039048376855827,0.14724094804137644,0.6463583105095938,0.20004764215878046,0.36532151304309013
16:21:13.457123,0.6783980176039207,0.5378328157729588,0.9921509326117356,0.015376672621519982,0.5829982801472507,0.4202294087856193,0.10651253784719616,0.6664903598091282
16:21:13.460114,0.9330319845923847,0.6132170500919013,0.5411797534093983,0.4867040210651795,0.19915841527376232,0.9809930903554412,0.6991101850846109,0.18689306697042252
16:21:13.462109,0.5394616350283135,0.4011616757712779,0.6758907441754736,0.60798638372848,0.73659224177505,0.7062277130206677,0.5193888269283223,0.5642103320701591
16:21:13.464104,0.5128657106503297,0.05894849322574269,0.4636915613004844,0.9858137881355172,0.40520859236928897,0.7662926879882852,0.8286337233124865,0.5114948719894558
16:21:13.467096,0.6272000241630642,0.39572114258545044,0.5506764499926796,0.8621678339610374,0.01868058677999418,0.4360452855580932,0.31738937064948647,0.8434492169672275
16:21:13.469091,0.6583501896045612,0.8439021544613455,0.9396668151020208,0.12651096000929707,0.4443648543020031,0.13537854593913523,0.09216127009977804,0.6497803076239176
16:21:13.472083,0.40690609371495523,0.6238705935749482,0.9893112159484937,0.9113705348885659,0.880205355258351,0.07311392850399512,0.3974941407349284,0.3064420278520492
16:21:13.475075,0.10951813933896037,0.6641542180456181,0.7646058742002085,0.38346222150290443,0.02016966505739981,0.47107979513170617,0.07368920616848729,0.5688554320834721
16:21:13.478098,0.05958362117300675,0.6953308084907759,0.4010922642705469,0.9262172085108813,0.7070335311714343,0.2896780293567447,0.43911631109193217,0.4597295043209422
16:21:13.482056,0.6978777795237524,0.760417239372398,0.1413851830735947,0.6412734355116645,0.4203376939686254,0.42050845773966117,0.33903808570153826,0.9221359021959401
16:21:13.485048,0.018757636209263517,0.3527815175814988,0.10363355238684757,0.02397304117387733,0.20051550131230433,0.4424608708736433,0.15796782320318425,0.42181265417722336
16:21:13.489037,0.42815733167371495,0.515184360808016,0.6799538296719314,0.8975728763141175,0.2771873553854267,0.9695875456850307,0.7049988174076476,0.15787712823037303
16:21:13.503997,0.37260534094140063,0.6183074145743969,0.03434465682251964,0.6351909374668939,0.5938874098040009,0.3159016130636898,0.0025686097661500318,0.6786650280772234
16:21:13.506990,0.505931080634685,0.7645869122541381,0.06685202629816567,0.5217024305536154,0.6167103958235223,0.9855011144599447,0.2992111162630512,0.38483687294092395
16:21:13.509982,0.40010415107585806,0.5275107063624728,0.3598620977831939,0.6222401907469118,0.25137544703560233,0.8393238284183749,0.12878579013321445,0.7656629720178436
16:21:13.512973,0.9204499251161371,0.3957717949787638,0.7756271106645675,0.7912686069344075,0.6617871769380365,0.716578810309918,0.32846921339500057,0.9014852516535667
16:21:13.516962,0.6765383250932032,0.397406209434788,0.4331711144837146,0.2572090991714193,0.7290432507231651,0.3994843017932158,0.21034239045038206,0.265684856308289
16:21:13.520953,0.7180786617671623,0.2667197801106601,0.1316119311697468,0.5228034241922345,0.1439982301170475,0.8654447545693627,0.17332942218843617,0.1632299860564992
16:21:13.524941,0.031331814456325824,0.8482235347315873,0.15296019106985803,0.8767519133779783,0.6118533108447922,0.538721879822327,0.9256073494102052,0.39554970837826486
16:21:13.527933,0.34090231314666397,0.6153261241172165,0.32333658935094234,0.42272795627552495,0.42710839733311623,0.3977685002752809,0.06234568126585327,0.5301697048961911
16:21:13.529929,0.23018781749073858,0.7003032630498389,0.9332141623370197,0.8561114046791376,0.7285549862681339,0.7987850369329773,0.8420391253094237,0.28056939639289613
16:21:13.533917,0.8328269855376719,0.1904782673091191,0.9539005895442584,0.14644443565829568,0.751126782620405,0.4881891058952905,0.04715961019225401,0.2110637482916461
16:21:13.536912,0.9199652531816741,0.5514273727111682,0.24923605614447286,0.9982907131075898,0.5450453874859275,0.5309715749038233,0.8815964310318303,0.38206294995964585
16:21:13.540899,0.7068792027365699,0.1899550433198841,0.4447490487365299,0.7303298371769044,0.24083835354790073,0.11935478781104569,0.47626257899582747,0.6565364656098153
16:21:13.545914,0.12184078265779519,0.08800023045787542,0.32221697905141367,0.8237498881049434,0.9896202049865931,0.586126843375074,0.46513085764859574,0.846015874343404
16:21:13.548879,0.30602795375267544,0.9785309092101488,0.5051842236938575,0.15512757638616548,0.6123556339318635,0.9051297145409463,0.258183642357113,0.07826474075388756
16:21:13.551900,0.3767159758371892,0.7499991058547639,0.8892351317090605,0.6659717421401362,0.7799126080095277,0.8164050022856644,0.35331637002105354,0.6731981913842721
16:21:13.555889,0.03092122297788169,0.9656157898775823,0.08959332975324563,0.5316772451338101,0.1702248437570102,0.12201839490824307,0.524815785397404,0.503149569876157
16:21:13.562840,0.6842249468088101,0.00534995576440267,0.13442334661711508,0.624172221557849,0.8701524838695296,0.9743706895998601,0.8468208381259102,0.7458837926177166
16:21:13.565833,0.6734481302125239,0.5365065546740478,0.3112634711493435,0.5093717417946408,0.6867008487573569,0.6383798552698664,0.6397390308567195,0.03845052362753676
16:21:13.569825,0.2953397556339289,0.05349556924393373,0.6240706024966283,0.38530682895405066,0.7452839591256517,0.5656949115360117,0.3146567460514099,0.08270676833044688
16:21:13.574808,0.991286847132324,0.5156142705952028,0.3171503584577511,0.2796759859696357,0.6747338569145318,0.9886513628083724,0.03527647191497907,0.9052470368106164
16:21:13.577800,0.2621004131537449,0.6220478908886775,0.34477726857717284,0.7193043357697719,0.18876849877400304,0.7306995591689636,0.7517917282190867,0.04938447434778792
16:21:13.580792,0.011049688377505862,0.2580502713434015,0.4464334858387965,0.1199144643172344,0.6032434859210191,0.15902626639570616,0.2348871703936345,0.7920369973514964
16:21:13.583784,0.8902534426369899,0.8550312893800981,0.30725118738051727,0.8300026982867236,0.7744868960282364,0.5456841180799565,0.4705066766122883,0.8167175837096255
16:21:13.589768,0.31727592005950733,0.12716122999251145,0.9430749471755128,0.26008809590145776,0.21911852842440305,0.5866792972767044,0.3618623440907448,0.4716000054856786
16:21:13.592760,0.38921543617620935,0.3485835846575569,0.5810214796258171,0.3901445317749723,0.4627741031491506,0.8470734292627864,0.3320951546658446,0.5541426834979413
16:21:13.595752,0.18365533164950076,0.4071882716478733,0.474199226629638,0.7744668306719219,0.4188313421189831,0.3213025479771532,0.7548936173125064,0.32844751411809614
16:21:13.599741,0.808960370063983,0.758546357994557,0.7380224374153739,0.9015526973549834,0.989364170418995,0.2706887033943266,0.7952782966687478,0.9329586133128284
16:21:13.604728,0.9556832606259313,0.4839293577592416,0.14962343140696988,0.7436826566871277,0.07366855849679688,0.5416013726908266,0.008718618932702427,0.775888843731896
16:21:13.609714,0.8294480344602142,0.6885412323986643,0.38012615675814065,0.44026963414304243,0.5409874713574395,0.6863587171731242,0.3950627758423563,0.6258436368604892
16:21:13.613704,0.16933413269013042,0.5474451548700677,0.47198886917655736,0.979947503081096,0.2997698067561213,0.6265658675889814,0.007204809255014211,0.06488989982508853
16:21:13.616696,0.7396875490617221,0.05485608665222319,0.8423118017037462,0.7763716394544946,0.07491287226910548,0.79334475980175,0.691309138311612,0.6533306146232798
16:21:13.620686,0.24206737585190796,0.9775885721870041,0.24216185095835752,0.7687913658099578,0.23199475013287862,0.0904496797940656,0.08205850210720333,0.462793299148476
16:21:13.623677,0.6812236858695755,0.859453109006509,0.434551928058021,0.6846314687664464,0.7393605706554331,0.6560970720079021,0.10886591682286684,0.4445695380318798
16:21:13.626670,0.12073634559275537,0.1293487759690466,0.2429267721513101,0.28016703077674354,0.982840732900383,0.9641865171802858,0.4156171875941228,0.684752035298588
16:21:13.631656,0.9524762298071386,0.5079644786320806,0.35257192195776377,0.9424132425419929,0.916044619647737,0.7052090939009581,0.3389295211006511,0.20222297001681577
16:21:13.635645,0.2179880672215858,0.01158240745869199,0.7824681797278276,0.3579599153770411,0.8894831884244548,0.9777547814437118,0.12736539888433718,0.5490753630908399
16:21:13.640632,0.7397807367986696,0.4666866008909253,0.17690966010584752,0.2228754067490092,0.6308880485596965,0.6229020606874236,0.7902702090788635,0.9567344412542739
16:21:13.644621,0.9786272316003852,0.765484126710372,0.012128449649206896,0.06422645620960654,0.8844451619517302,0.08653405150160931,0.36576738354147476,0.04707565003066971
16:21:13.647613,0.42338132921213856,0.5579107262530406,0.6350348409328164,0.799343228558823,0.8191902264716916,0.7909248196855203,0.4794525111189467,0.9584835703001583
16:21:13.650605,0.7163561464792598,0.07176637552744147,0.589963654217826,0.4273921004172616,0.03238797683953687,0.5514149870278497,0.38067470327298947,0.8408783995657179
16:21:13.653598,0.2602211832998298,0.6499150964210081,0.904327336647092,0.7520328050397227,0.05032017955854795,0.37250675293596625,0.12919473279202032,0.7141757099004481
16:21:13.657588,0.6573764468355627,0.6432040583973601,0.6266835284461886,0.8208532828866025,0.13739262163609534,0.6367502227362376,0.8256192431343508,0.4338027557571934
16:21:13.660580,0.5930562505715717,0.24335261516784934,0.8061469049436453,0.2562367620561711,0.9002692462101555,0.42892775423125895,0.47528402808333525,0.016280806848752327
16:21:13.663571,0.3647460370878801,0.6402601005401497,0.21308851034340892,0.15219112294494253,0.06889015907324703,0.3471633326576976,0.26808165022689734,0.7840101915414122
16:21:13.667560,0.9831421440056377,0.7897127843803124,0.7980561058808552,0.9409205291599159,0.2822405372646217,0.13546865050275425,0.32890285339964287,0.3722949421607956
16:21:13.671549,0.3197605789625295,0.7321184095139045,0.9953380560039673,0.4936846148602563,0.808703486249548,0.25818961307604504,0.40586488093873063,0.6306751578594818
16:21:13.675538,0.7835997923381651,0.9041845422691474,0.8210153778625678,0.755834035453892,0.6096336984467672,0.39096721020403624,0.3088029858815009,0.7369846259688766
16:21:13.678531,0.283743811365213,0.46813179764339885,0.03267078946629176,0.41425166878989916,0.28157737316524645,0.7069722560642989,0.4961657668498629,0.05411249830518583
16:21:13.681523,0.24811796688925958,0.7093418467748819,0.0637420735079649,0.5568929223767403,0.2981023575128423,0.7369770884837685,0.20314490084672154,0.6117350600077134
16:21:13.684515,0.40460050470167697,0.5432603193514879,0.9149175439526616,0.2758666416253811,0.7717712712168471,0.25279064144236485,0.008590371405893138,0.41637156978626433
16:21:13.687507,0.6958515855301844,0.012520086140940134,0.4186014173923338,0.8143142813755905,0.8492845473006834,0.37501737238881105,0.07450033095961406,0.9331346510300884
16:21:13.703464,0.5262493651160461,0.4932855812892749,0.45149838706878687,0.24590963319983672,0.6368438235362668,0.2862517653413855,0.504945819787798,0.434667083110752
16:21:13.706457,0.36582942040634503,0.8691676219248643,0.7619955959237802,0.5834991621988339,0.485396004245772,0.10555030296173706,0.4499981319947792,0.44652582022091925
16:21:13.711473,0.4081098322299497,0.48692012800301887,0.4812853762260284,0.1449908214993323,0.8316232105180371,0.04138304365761891,0.8533119818065514,0.8629809481473387
16:21:13.714436,0.6380515289051601,0.150619493778141,0.4033304802844322,0.8912615898498221,0.9669585085629104,0.4892346917856619,0.9096483104339325,0.181241392014449
16:21:13.717428,0.9166263845060239,0.08898832320327543,0.1504726789504114,0.3987167034112922,0.488698306426964,0.35579895415158225,0.07814323670836076,0.9440546476859248
16:21:13.721416,0.11163877761105712,0.4469496057373292,0.20618586835839525,0.9955393354885292,0.9874001680154935,0.5269874285072144,0.6950620877007514,0.27094179222202375
16:21:13.725430,0.1304679650967966,0.8893774309843109,0.5442879769396807,0.11020257796286725,0.4446801069848235,0.5194942639619221,0.5830929633621859,0.025133402175893216
16:21:13.730392,0.1093524534980902,0.6132549236435025,0.31081295349375504,0.2799208691763997,0.42132115053199704,0.7457106633685053,0.8892359298512121,0.9846892453955615
16:21:13.733416,0.7469430554839144,0.5702874369117977,0.6382938102687872,0.8043346741262295,0.7130654711907852,0.18028502593056628,0.7082509064410555,0.8842485562261534
16:21:13.736377,0.9301530332081186,0.4739185779037661,0.4521010068428185,0.3964198617966077,0.20348775722974954,0.17179066148179756,0.6017015918054741,0.45662836347599645
16:21:13.741363,0.2229984763928946,0.5498234075855252,0.32139753211304367,0.6078179156559654,0.7498940682638052,0.3580336675994338,0.8771634746929389,0.8620207544913774
16:21:13.745352,0.30339619137918417,0.13974355543803185,0.8181826886708431,0.02451041069168436,0.12452552518866222,0.18471418378313886,0.5508138385876705,0.691047701616964
16:21:13.749370,0.8890775168541817,0.39925177243519916,0.17490334934380347,0.8829477317602666,0.04593479369013076,0.8617617205852992,0.7459485340150613,0.14028069981132096
16:21:13.753333,0.736509660556108,0.14925815867616887,0.2735687717210068,0.6973599605567649,0.2554503951135615,0.4514384358904354,0.6684360188934578,0.6883687052575109
16:21:13.757320,0.48658157070942265,0.22784822330049526,0.35565387380093405,0.4197940664341462,0.5530038873857427,0.2890094091351487,0.5577955727367642,0.15971772052486655
16:21:13.760312,0.915430177970323,0.8298185880251526,0.830051367195249,0.5052470916924362,0.784796636137164,0.38370660914798393,0.06790893598933279,0.1339725922894135
16:21:13.765298,0.747515357255063,0.9247509274146033,0.4863048221940518,0.5789427724324498,0.4223061761936253,0.9323482574969713,0.7898631376721424,0.2504314031961532
16:21:13.769288,0.9581411207201328,0.5575527587467157,0.6717522058636567,0.4813969299820209,0.06670681794641864,0.5439191121045824,0.8444976063954428,0.2693939707543802
16:21:13.772280,0.2712328876183313,0.7194831959105877,0.6083020018338272,0.8110144699300685,0.30173276983613684,0.9493726127446367,0.6499365362266868,0.3513173082864435
16:21:13.776270,0.9045812643991017,0.22529202246000246,0.02666318268463641,0.35662320922912505,0.8908288311907372,0.9630425828337078,0.28623947116289716,0.8485106163685178
16:21:13.779262,0.28008727687202417,0.8562243173369163,0.5095794214549576,0.3511544136905591,0.03059667926009757,0.9343522236933522,0.8084603263728899,0.8098034191658445
16:21:13.782254,0.347570407537823,0.981563633756538,0.06380347422642751,0.8862592490025479,0.49629360540844125,0.5346470748408103,0.7725847646633486,0.5668110934897196
16:21:13.786244,0.8019557520068273,0.40618779468591426,0.9479891785688924,0.640557444600061,0.536418073479547,0.9432742372370502,0.7683386127353549,0.5110283597792178
16:21:13.790261,0.4635909742853982,0.3915700263881666,0.969235505700557,0.7040920400520547,0.18616605559480126,0.9917211851041615,0.2274630055209924,0.8231582212580325
16:21:13.793256,0.7192875300360019,0.9721597116415104,0.6596653791913097,0.9080210738868887,0.1319991463530228,0.17852437392924447,0.19980594209971803,0.3046707685694373
16:21:13.797248,0.320296367563884,0.6680521571108181,0.6540519180243952,0.5946540069890519,0.8612888831744766,0.2730302044393659,0.9680429477901557,0.6306302622414482
16:21:13.801203,0.6342332348010928,0.12323788884229125,0.42921141923831596,0.1317062933377494,0.48106865882312755,0.8891601297573262,0.6102785047347793,0.1541280615964391
16:21:13.804195,0.7212716992814169,0.43603932561857783,0.31123256952730916,0.12501721206616612,0.7680292922566895,0.7504253068915837,0.4415547439795203,0.8038072237457573
16:21:13.808216,0.5118856849583759,0.5967102368677399,0.8082767387648027,0.3939720862727514,0.35001154164987713,0.36831171207718527,0.003865782467206036,0.41271392832156106
16:21:13.813172,0.08240769073542187,0.7958834065464552,0.652613860756257,0.8458879450809366,0.9269636869550866,0.6195316538830131,0.3528422138262798,0.8917495321480171
16:21:13.816197,0.6839174080527312,0.46822897066926883,0.418795161084928,0.015961070111017994,0.84550551049194,0.10628067298177302,0.49393061939058336,0.11740936997109552
16:21:13.820152,0.9672466821432796,0.5578490326713438,0.00133386583943218,0.7690494664650223,0.10507698311004765,0.8259418888641483,0.18405485493985918,0.4181622264538072
16:21:13.824143,0.1806115413086079,0.3129312361611222,0.26006017291334127,0.10966728623814392,0.4231273146396657,0.7602131918333415,0.7614283239324833,0.697298741242198
16:21:13.829128,0.9691057068933031,0.7529085378989211,0.5519672052154702,0.8194497880889694,0.6989301144547874,0.16768221040725217,0.27475305849172493,0.375338531164744
16:21:13.833147,0.70374646901627,0.32091848007340207,0.7759878625479812,0.03628446722735257,0.43516190900838037,0.5385019582858646,0.9177860791385757,0.08803099074891063
16:21:13.836109,0.3627692687457148,0.576137953109977,0.10867687153238603,0.2792540591485866,0.23121861706334312,0.8843754674756159,0.8761068527446156,0.7120597847580252
16:21:13.840098,0.14758853161855334,0.36481048832576757,0.9656372664411574,0.1736560850831227,0.18196262545653152,0.44102335644593993,0.24152454376051968,0.258582989422673
16:21:13.844088,0.6364991396490152,0.3540184760958488,0.037919441087771566,0.9594883936792101,0.00594376166151267,0.3791411551742234,0.595598175717974,0.13966477216452056
16:21:13.848078,0.8078532445775963,0.6875698938200995,0.8364228829350164,0.3402835528211836,0.9623945243925071,0.4152532802318516,0.3836657973917956,0.8671339504380126
16:21:13.852067,0.4791718919269191,0.5231429195686386,0.5212968388295142,0.9802684215282075,0.0521648229058268,0.4558065039242134,0.4458736645707857,0.9986453035143125
16:21:13.856086,0.6584549918203809,0.22999884965567352,0.7321183699149705,0.3759408031709648,0.7870500430827633,0.0046751005695232495,0.07540011125071544,0.19749805149595412
16:21:13.860074,0.8362474678614,0.4084314681174728,0.07705592811250861,0.37967025895683315,0.5729998444635235,0.15897252039538756,0.8618601372952502,0.5039676333843865
16:21:13.863062,0.40812823581611857,0.8046868110427395,0.23927888421045806,0.1818491109400655,0.1261509140049205,0.8067443539573469,0.7191728742486361,0.349652268232323
16:21:13.867027,0.6359574062739703,0.5664486400007008,0.9834679724307867,0.8991235287631933,0.9027441897892149,0.25088619770052367,0.2778471666785539,0.33743327404820633
16:21:13.871016,0.3285188502741069,0.5220633046164989,0.24891291263869375,0.36873467649709657,0.6536842761368463,0.675044823046393,0.3172319587822987,0.052082458417150757
16:21:13.876003,0.9657520644754021,0.014317654465310414,0.1391878677539392,0.7847341904499806,0.8034952568598914,0.29044737320000025,0.852526428652913,0.3346827894365726
16:21:13.880991,0.6276628712284781,0.22837748135592195,0.9594050902376825,0.9579080774162749,0.24860238348229835,0.873787523990137,0.3256275288285313,0.23518872996947515
16:21:13.884981,0.47216104388681746,0.31305747277865015,0.8419653613821702,0.3471568741189014,0.48173427292412196,0.39868773737983365,0.9976812808509418,0.8854109143002368
16:21:13.887972,0.6707092356603471,0.49250776730309254,0.7002376152308418,0.3683132088845469,0.9485232098178056,0.24544205486733017,0.9633717046007378,0.37708318355790305
16:21:13.891961,0.12284498924930942,0.8413666732142981,0.051340307142698216,0.9399497452609235,0.2117403164978786,0.14112748167856792,0.2695558595850507,0.6913916176452177
16:21:13.895951,0.8201084035094991,0.7925920967842589,0.6084178750498652,0.08838716878850328,0.2791764795579056,0.7140107876474042,0.31407257084590423,0.6588875255528721
16:21:13.910909,0.05589580315039733,0.7305902189549968,0.4324762933633036,0.6778962473199823,0.24756678583829106,0.6126649297930556,0.9292633880741535,0.821979494939902
16:21:13.914899,0.9865867355773228,0.02320998669377361,0.36438523850000415,0.6411973810096935,0.5284996895756771,0.8340102072068798,0.47205679543250545,0.7668170796860018
16:21:13.917892,0.4075709063183106,0.3220404891083617,0.935075631108357,0.4851421873371027,0.6269003648919708,0.9634957075760265,0.6418875254948836,0.8344657143645297
16:21:13.923875,0.6677057184573721,0.4080877092969004,0.7255683340436603,0.04250866018664812,0.18570027814826906,0.27813764193547796,0.4967215549756886,0.3255336828730695
16:21:13.927864,0.057983572100933856,0.6675537814773738,0.20954977377914397,0.4776329143812935,0.06606777225689253,0.9395123404769837,0.33781032687088874,0.2250700876201006
16:21:13.931853,0.9322324074180443,0.7495853446218211,0.7240624591995067,0.3084475706937886,0.7274842925537004,0.3850525113771034,0.022917876006881,0.28927679139406204
16:21:13.935844,0.47725923985079743,0.3643029392554865,0.1646426239365314,0.04988012739268455,0.5143540696177967,0.7184119589203549,0.765257730154621,0.3926252509831444
16:21:13.939833,0.537790686494224,0.7610543607283528,0.2268470784963501,0.6213100105749695,0.1516643805554675,0.5068467942855674,0.18804911795734525,0.6056173253317044
16:21:13.943822,0.4720306115196524,0.5710516398791456,0.370515801306012,0.8380434352701034,0.9182215750820735,0.29017663843290475,0.6932181270817648,0.6877535987076223
16:21:13.947811,0.025925918688552874,0.46607468494016246,0.8991946110312284,0.7542219894013499,0.4429995915899825,0.5138676762508901,0.1272171872128507,0.07594105217578284
16:21:13.951801,0.9693547808209569,0.6271268474002155,0.6245738496144609,0.793078848705826,0.46604226063992926,0.9977943244761409,0.4899276914714745,0.3392783372280366
16:21:13.955791,0.06575648639873677,0.3162548477729624,0.48780347082447817,0.9387584953514342,0.6336403779644005,0.7102761137606793,0.9160843023982127,0.45034166124298314
16:21:13.960778,0.04613626966494522,0.5832619504810761,0.31731684650553216,0.7491068414864205,0.9657275835623399,0.8123590479323456,0.7411072399391386,0.6561172233303508
16:21:13.964797,0.719085968938218,0.38743378816636254,0.7184797698661031,0.2107453503129133,0.1203404829702247,0.937803658821044,0.35824847284219485,0.15033196145237693
16:21:13.968786,0.6107420265848416,0.07072685461684203,0.7557179908916472,0.5465482678016005,0.8860519611107505,0.21675607109485906,0.43622884144260077,0.392388494226243
16:21:13.972769,0.4970003772457515,0.8035457264158813,0.6608439217748595,0.31327645314528074,0.4100651016935646,0.21443585810410049,0.433288322979862,0.6321311937470062
16:21:13.976733,0.7687956745018931,0.5915054212176474,0.1924340903773467,0.21369433953513783,0.5620045261637566,0.721089748733955,0.20342171481748117,0.7010801489975432
16:21:13.980724,0.8018990558791173,0.1419182906638311,0.18170271390439618,0.4157627366399874,0.879434285565867,0.6147872364742724,0.14072596417377192,0.44983448402753845
16:21:13.984712,0.32981050553229196,0.45627997602539805,0.6335025559507608,0.2521092549642898,0.23716725147394713,0.8356560214385294,0.3029198182943983,0.23349085017738802
16:21:13.988703,0.7902802949662054,0.5600073174205723,0.6675669765405787,0.10051701206981811,0.546299059527938,0.8938515493820165,0.2466408702372047,0.009260536917728768
